COUNTRY,DATE,ISO3,WHO_REGION,TOTAL_CONF_CASES,TOTAL_PROB_CASES,TOTAL_CONF_DEATHS,NEW_CONF_CASES,NEW_PROB_CASES,NEW_CONF_DEATHS
Congo,2025-10-12,COG,AFRO,131,0,3,3,0,0
Democratic Republic of the Congo,2025-10-12,COD,AFRO,31667,0,80,285,0,1
Ethiopia,2025-10-12,ETH,AFRO,48,0,1,0,0,0
Ghana,2025-10-12,GHA,AFRO,831,0,7,38,0,0
Guinea,2025-10-12,GIN,AFRO,1267,0,6,99,0,1
Kenya,2025-10-12,KEN,AFRO,710,0,10,51,0,0
Liberia,2025-10-12,LBR,AFRO,1100,0,4,59,0,0
Malawi,2025-10-12,MWI,AFRO,132,0,1,4,0,0
Mozambique,2025-10-12,MOZ,AFRO,87,0,1,4,0,0
Namibia,2025-10-12,NAM,AFRO,0,0,0,0,0,0
Nigeria,2025-10-12,NGA,AFRO,1417,0,13,7,0,0
Rwanda,2025-10-12,RWA,AFRO,128,0,0,1,0,0
Senegal,2025-10-12,SEN,AFRO,4,0,0,0,0,0
Sierra Leone,2025-10-12,SLE,AFRO,5428,0,58,23,0,1
South Africa,2025-10-12,ZAF,AFRO,41,0,3,0,0,0
South Sudan,2025-10-12,SSD,AFRO,21,0,0,0,0,0
Togo,2025-10-12,TGO,AFRO,82,0,0,1,0,0
Uganda,2025-10-12,UGA,AFRO,8266,0,50,19,0,0
United Republic of Tanzania,2025-10-12,TZA,AFRO,198,0,0,7,0,0
Zambia,2025-10-12,ZMB,AFRO,296,0,3,11,0,0
Argentina,2025-10-13,ARG,AMRO,1393,0,2,5,0,0
Aruba,2025-10-13,ABW,AMRO,3,0,0,0,0,0
Bahamas,2025-10-13,BHS,AMRO,4,0,0,0,0,0
Barbados,2025-10-13,BRB,AMRO,1,0,0,0,0,0
Bermuda,2025-10-13,BMU,AMRO,1,0,0,0,0,0
Bolivia (Plurinational State of),2025-10-13,BOL,AMRO,277,0,0,6,0,0
Brazil,2025-10-13,BRA,AMRO,14664,0,18,7,0,0
Canada,2025-10-13,CAN,AMRO,2262,0,0,2,0,0
Chile,2025-10-13,CHL,AMRO,1749,0,4,9,0,0
Colombia,2025-10-13,COL,AMRO,4593,0,0,45,0,0
Costa Rica,2025-10-13,CRI,AMRO,232,0,1,0,0,0
Cuba,2025-10-13,CUB,AMRO,8,0,1,0,0,0
Curaçao,2025-10-13,CUW,AMRO,3,0,0,0,0,0
Dominican Republic,2025-10-13,DOM,AMRO,83,0,1,0,0,0
Ecuador,2025-10-13,ECU,AMRO,629,0,3,0,0,0
El Salvador,2025-10-13,SLV,AMRO,106,0,0,0,0,0
Guadeloupe,2025-10-13,GLP,AMRO,1,0,0,0,0,0
Guatemala,2025-10-13,GTM,AMRO,411,0,2,0,0,0
Guyana,2025-10-13,GUY,AMRO,2,0,0,0,0,0
Honduras,2025-10-13,HND,AMRO,53,0,0,0,0,0
Jamaica,2025-10-13,JAM,AMRO,22,0,0,0,0,0
Martinique,2025-10-13,MTQ,AMRO,7,0,0,0,0,0
Mexico,2025-10-13,MEX,AMRO,4928,0,40,13,0,1
Panama,2025-10-13,PAN,AMRO,257,0,1,0,0,0
Paraguay,2025-10-13,PRY,AMRO,130,0,0,0,0,0
Peru,2025-10-13,PER,AMRO,3963,0,26,0,0,0
Saint Martin,2025-10-13,MAF,AMRO,1,0,0,0,0,0
Trinidad and Tobago,2025-10-13,TTO,AMRO,4,0,0,0,0,0
United States of America,2025-10-13,USA,AMRO,36481,0,63,100,0,0
Uruguay,2025-10-13,URY,AMRO,20,0,0,0,0,0
Venezuela (Bolivarian Republic of),2025-10-13,VEN,AMRO,12,0,0,0,0,0
China,2025-10-14,CHN,WPRO,3623,0,1,1,0,0
Lebanon,2025-10-17,LBN,EMRO,33,0,0,1,0,0
Burundi,2025-10-19,BDI,AFRO,4497,0,1,2,0,0
Cameroon,2025-10-19,CMR,AFRO,59,0,5,0,0,0
Central African Republic,2025-10-19,CAF,AFRO,198,0,9,5,0,0
Congo,2025-10-19,COG,AFRO,133,0,3,2,0,0
Democratic Republic of the Congo,2025-10-19,COD,AFRO,31814,0,80,147,0,0
Ghana,2025-10-19,GHA,AFRO,863,0,7,32,0,0
Guinea,2025-10-19,GIN,AFRO,1350,0,6,83,0,0
Kenya,2025-10-19,KEN,AFRO,739,0,10,29,0,0
Liberia,2025-10-19,LBR,AFRO,1186,0,6,86,0,2
Malawi,2025-10-19,MWI,AFRO,137,0,1,5,0,0
Mozambique,2025-10-19,MOZ,AFRO,89,0,1,2,0,0
Namibia,2025-10-19,NAM,AFRO,1,0,0,1,0,0
Nigeria,2025-10-19,NGA,AFRO,1420,0,14,3,0,1
Rwanda,2025-10-19,RWA,AFRO,128,0,0,0,0,0
Senegal,2025-10-19,SEN,AFRO,4,0,0,0,0,0
Sierra Leone,2025-10-19,SLE,AFRO,5433,0,59,5,0,1
South Africa,2025-10-19,ZAF,AFRO,41,0,3,0,0,0
South Sudan,2025-10-19,SSD,AFRO,21,0,0,0,0,0
Togo,2025-10-19,TGO,AFRO,86,0,0,4,0,0
Uganda,2025-10-19,UGA,AFRO,8299,0,50,33,0,0
United Republic of Tanzania,2025-10-19,TZA,AFRO,208,0,0,10,0,0
Zambia,2025-10-19,ZMB,AFRO,301,0,3,5,0,0
Argentina,2025-10-20,ARG,AMRO,1399,0,2,6,0,0
Aruba,2025-10-20,ABW,AMRO,3,0,0,0,0,0
Bahamas,2025-10-20,BHS,AMRO,4,0,0,0,0,0
Barbados,2025-10-20,BRB,AMRO,1,0,0,0,0,0
Bermuda,2025-10-20,BMU,AMRO,1,0,0,0,0,0
Bolivia (Plurinational State of),2025-10-20,BOL,AMRO,278,0,0,1,0,0
Brazil,2025-10-20,BRA,AMRO,14674,0,18,10,0,0
Canada,2025-10-20,CAN,AMRO,2263,0,0,1,0,0
Chile,2025-10-20,CHL,AMRO,1752,0,4,3,0,0
China,2025-10-20,CHN,WPRO,3626,0,1,3,0,0
Colombia,2025-10-20,COL,AMRO,4625,0,0,32,0,0
Costa Rica,2025-10-20,CRI,AMRO,232,0,1,0,0,0
Cuba,2025-10-20,CUB,AMRO,8,0,1,0,0,0
Curaçao,2025-10-20,CUW,AMRO,3,0,0,0,0,0
Dominican Republic,2025-10-20,DOM,AMRO,83,0,1,0,0,0
Ecuador,2025-10-20,ECU,AMRO,629,0,3,0,0,0
El Salvador,2025-10-20,SLV,AMRO,106,0,0,0,0,0
Guadeloupe,2025-10-20,GLP,AMRO,1,0,0,0,0,0
Guatemala,2025-10-20,GTM,AMRO,411,0,2,0,0,0
Guyana,2025-10-20,GUY,AMRO,2,0,0,0,0,0
Honduras,2025-10-20,HND,AMRO,53,0,0,0,0,0
Jamaica,2025-10-20,JAM,AMRO,22,0,0,0,0,0
Martinique,2025-10-20,MTQ,AMRO,7,0,0,0,0,0
Mexico,2025-10-20,MEX,AMRO,4945,0,40,17,0,0
Panama,2025-10-20,PAN,AMRO,258,0,1,1,0,0
Paraguay,2025-10-20,PRY,AMRO,130,0,0,0,0,0
Peru,2025-10-20,PER,AMRO,3964,0,26,1,0,0
Saint Martin,2025-10-20,MAF,AMRO,1,0,0,0,0,0
Trinidad and Tobago,2025-10-20,TTO,AMRO,4,0,0,0,0,0
United States of America,2025-10-20,USA,AMRO,36569,0,63,88,0,0
Uruguay,2025-10-20,URY,AMRO,20,0,0,0,0,0
Venezuela (Bolivarian Republic of),2025-10-20,VEN,AMRO,12,0,0,0,0,0
Philippines,2025-10-21,PHL,WPRO,350,0,9,0,0,0
Malaysia,2025-10-22,MYS,WPRO,18,0,0,1,0,0
China,2025-10-23,CHN,WPRO,3628,0,1,2,0,0
Liberia,2025-10-23,LBR,AFRO,1260,0,6,74,0,0
Burundi,2025-10-26,BDI,AFRO,4531,0,1,34,0,0
Cameroon,2025-10-26,CMR,AFRO,59,0,5,0,0,0
Central African Republic,2025-10-26,CAF,AFRO,198,0,9,0,0,0
Congo,2025-10-26,COG,AFRO,133,0,3,0,0,0
Democratic Republic of the Congo,2025-10-26,COD,AFRO,32055,0,80,241,0,0
Ghana,2025-10-26,GHA,AFRO,887,0,7,24,0,0
Guinea,2025-10-26,GIN,AFRO,1439,0,6,89,0,0
Kenya,2025-10-26,KEN,AFRO,765,0,10,26,0,0
Malawi,2025-10-26,MWI,AFRO,141,0,1,4,0,0
Mozambique,2025-10-26,MOZ,AFRO,90,0,1,1,0,0
Namibia,2025-10-26,NAM,AFRO,2,0,0,1,0,0
Nigeria,2025-10-26,NGA,AFRO,1430,0,14,10,0,0
Rwanda,2025-10-26,RWA,AFRO,128,0,0,0,0,0
Senegal,2025-10-26,SEN,AFRO,4,0,0,0,0,0
Sierra Leone,2025-10-26,SLE,AFRO,5442,0,60,9,0,1
South Africa,2025-10-26,ZAF,AFRO,42,0,3,1,0,0
South Sudan,2025-10-26,SSD,AFRO,22,0,0,1,0,0
Togo,2025-10-26,TGO,AFRO,86,0,0,0,0,0
Uganda,2025-10-26,UGA,AFRO,8324,0,50,25,0,0
United Republic of Tanzania,2025-10-26,TZA,AFRO,221,0,0,13,0,0
Zambia,2025-10-26,ZMB,AFRO,318,0,3,17,0,0
Argentina,2025-10-27,ARG,AMRO,1404,0,2,5,0,0
Aruba,2025-10-27,ABW,AMRO,3,0,0,0,0,0
Bahamas,2025-10-27,BHS,AMRO,4,0,0,0,0,0
Barbados,2025-10-27,BRB,AMRO,1,0,0,0,0,0
Bermuda,2025-10-27,BMU,AMRO,1,0,0,0,0,0
Bolivia (Plurinational State of),2025-10-27,BOL,AMRO,278,0,0,0,0,0
Brazil,2025-10-27,BRA,AMRO,14690,0,18,16,0,0
Canada,2025-10-27,CAN,AMRO,2268,0,0,5,0,0
Chile,2025-10-27,CHL,AMRO,1764,0,4,12,0,0
Colombia,2025-10-27,COL,AMRO,4658,0,0,33,0,0
Costa Rica,2025-10-27,CRI,AMRO,232,0,1,0,0,0
Cuba,2025-10-27,CUB,AMRO,8,0,1,0,0,0
Curaçao,2025-10-27,CUW,AMRO,3,0,0,0,0,0
Dominican Republic,2025-10-27,DOM,AMRO,83,0,1,0,0,0
Ecuador,2025-10-27,ECU,AMRO,629,0,3,0,0,0
El Salvador,2025-10-27,SLV,AMRO,106,0,0,0,0,0
Guadeloupe,2025-10-27,GLP,AMRO,1,0,0,0,0,0
Guatemala,2025-10-27,GTM,AMRO,411,0,2,0,0,0
Guyana,2025-10-27,GUY,AMRO,2,0,0,0,0,0
Honduras,2025-10-27,HND,AMRO,53,0,0,0,0,0
Jamaica,2025-10-27,JAM,AMRO,22,0,0,0,0,0
Martinique,2025-10-27,MTQ,AMRO,7,0,0,0,0,0
Mexico,2025-10-27,MEX,AMRO,4951,0,40,6,0,0
Panama,2025-10-27,PAN,AMRO,258,0,1,0,0,0
Paraguay,2025-10-27,PRY,AMRO,130,0,0,0,0,0
Peru,2025-10-27,PER,AMRO,3964,0,26,0,0,0
Saint Martin,2025-10-27,MAF,AMRO,1,0,0,0,0,0
Trinidad and Tobago,2025-10-27,TTO,AMRO,4,0,0,0,0,0
United States of America,2025-10-27,USA,AMRO,36662,0,63,93,0,0
Uruguay,2025-10-27,URY,AMRO,20,0,0,0,0,0
Venezuela (Bolivarian Republic of),2025-10-27,VEN,AMRO,12,0,0,0,0,0
Australia,2025-10-31,AUS,WPRO,1790,0,0,19,0,0
China,2025-10-31,CHN,WPRO,3699,0,1,71,0,0
India,2025-10-31,IND,SEARO,56,0,1,5,0,0
Nepal,2025-10-31,NPL,SEARO,5,0,0,0,0,0
Philippines,2025-10-31,PHL,WPRO,360,0,9,10,0,0
Sri Lanka,2025-10-31,LKA,SEARO,5,0,0,0,0,0
Thailand,2025-10-31,THA,SEARO,991,0,13,31,0,0
Burundi,2025-11-02,BDI,AFRO,4552,0,1,21,0,0
Cameroon,2025-11-02,CMR,AFRO,59,0,5,0,0,0
Central African Republic,2025-11-02,CAF,AFRO,198,0,9,0,0,0
Congo,2025-11-02,COG,AFRO,137,0,3,4,0,0
Democratic Republic of the Congo,2025-11-02,COD,AFRO,32166,0,80,111,0,0
Ghana,2025-11-02,GHA,AFRO,919,0,7,32,0,0
Guinea,2025-11-02,GIN,AFRO,1516,0,6,77,0,0
Kenya,2025-11-02,KEN,AFRO,774,0,12,9,0,2
Liberia,2025-11-02,LBR,AFRO,1325,0,6,65,0,0
Malawi,2025-11-02,MWI,AFRO,141,0,1,0,0,0
Mozambique,2025-11-02,MOZ,AFRO,91,0,1,1,0,0
Namibia,2025-11-02,NAM,AFRO,2,0,0,0,0,0
Nigeria,2025-11-02,NGA,AFRO,1436,0,14,6,0,0
Rwanda,2025-11-02,RWA,AFRO,128,0,0,0,0,0
Senegal,2025-11-02,SEN,AFRO,4,0,0,0,0,0
Sierra Leone,2025-11-02,SLE,AFRO,5442,0,60,0,0,0
South Africa,2025-11-02,ZAF,AFRO,43,0,3,1,0,0
South Sudan,2025-11-02,SSD,AFRO,22,0,0,0,0,0
Togo,2025-11-02,TGO,AFRO,87,0,0,1,0,0
Uganda,2025-11-02,UGA,AFRO,8359,0,50,35,0,0
United Republic of Tanzania,2025-11-02,TZA,AFRO,227,0,0,6,0,0
Zambia,2025-11-02,ZMB,AFRO,322,0,3,4,0,0
Argentina,2025-11-03,ARG,AMRO,1409,0,2,5,0,0
Aruba,2025-11-03,ABW,AMRO,3,0,0,0,0,0
Bahamas,2025-11-03,BHS,AMRO,4,0,0,0,0,0
Barbados,2025-11-03,BRB,AMRO,1,0,0,0,0,0
Bermuda,2025-11-03,BMU,AMRO,1,0,0,0,0,0
Bolivia (Plurinational State of),2025-11-03,BOL,AMRO,281,0,0,3,0,0
Brazil,2025-11-03,BRA,AMRO,14699,0,18,9,0,0
Canada,2025-11-03,CAN,AMRO,2280,0,0,12,0,0
Chile,2025-11-03,CHL,AMRO,1770,0,4,6,0,0
China,2025-11-03,CHN,WPRO,3704,0,1,5,0,0
Colombia,2025-11-03,COL,AMRO,4679,0,0,21,0,0
Costa Rica,2025-11-03,CRI,AMRO,232,0,1,0,0,0
Cuba,2025-11-03,CUB,AMRO,8,0,1,0,0,0
Curaçao,2025-11-03,CUW,AMRO,3,0,0,0,0,0
Dominican Republic,2025-11-03,DOM,AMRO,83,0,1,0,0,0
Ecuador,2025-11-03,ECU,AMRO,629,0,3,0,0,0
El Salvador,2025-11-03,SLV,AMRO,106,0,0,0,0,0
Guadeloupe,2025-11-03,GLP,AMRO,1,0,0,0,0,0
Guatemala,2025-11-03,GTM,AMRO,411,0,2,0,0,0
Guyana,2025-11-03,GUY,AMRO,2,0,0,0,0,0
Honduras,2025-11-03,HND,AMRO,53,0,0,0,0,0
Jamaica,2025-11-03,JAM,AMRO,22,0,0,0,0,0
Martinique,2025-11-03,MTQ,AMRO,7,0,0,0,0,0
Mexico,2025-11-03,MEX,AMRO,4956,0,40,5,0,0
Panama,2025-11-03,PAN,AMRO,258,0,1,0,0,0
Paraguay,2025-11-03,PRY,AMRO,130,0,0,0,0,0
Peru,2025-11-03,PER,AMRO,3964,0,26,0,0,0
Saint Martin,2025-11-03,MAF,AMRO,1,0,0,0,0,0
Trinidad and Tobago,2025-11-03,TTO,AMRO,4,0,0,0,0,0
United States of America,2025-11-03,USA,AMRO,36732,0,63,70,0,0
Uruguay,2025-11-03,URY,AMRO,20,0,0,0,0,0
Venezuela (Bolivarian Republic of),2025-11-03,VEN,AMRO,12,0,0,0,0,0
China,2025-11-06,CHN,WPRO,3705,0,1,1,0,0
Republic of Korea,2025-11-06,KOR,WPRO,194,0,0,6,0,0
Burundi,2025-11-09,BDI,AFRO,4569,0,1,17,0,0
Cameroon,2025-11-09,CMR,AFRO,59,0,5,0,0,0
Central African Republic,2025-11-09,CAF,AFRO,199,0,9,1,0,0
Congo,2025-11-09,COG,AFRO,139,0,3,2,0,0
Democratic Republic of the Congo,2025-11-09,COD,AFRO,32252,0,80,86,0,0
Ghana,2025-11-09,GHA,AFRO,947,0,7,28,0,0
Guinea,2025-11-09,GIN,AFRO,1604,0,6,88,0,0
Kenya,2025-11-09,KEN,AFRO,818,0,12,44,0,0
Liberia,2025-11-09,LBR,AFRO,1367,0,6,42,0,0
Malawi,2025-11-09,MWI,AFRO,141,0,1,0,0,0
Mali,2025-11-09,MLI,AFRO,0,0,0,0,0,0
Mozambique,2025-11-09,MOZ,AFRO,91,0,1,0,0,0
Namibia,2025-11-09,NAM,AFRO,2,0,0,0,0,0
Nigeria,2025-11-09,NGA,AFRO,1454,0,15,18,0,1
Rwanda,2025-11-09,RWA,AFRO,128,0,0,0,0,0
Senegal,2025-11-09,SEN,AFRO,4,0,0,0,0,0
Sierra Leone,2025-11-09,SLE,AFRO,5442,0,60,0,0,0
South Africa,2025-11-09,ZAF,AFRO,43,0,3,0,0,0
South Sudan,2025-11-09,SSD,AFRO,26,0,0,4,0,0
Togo,2025-11-09,TGO,AFRO,88,0,0,1,0,0
Uganda,2025-11-09,UGA,AFRO,8374,0,51,15,0,1
United Republic of Tanzania,2025-11-09,TZA,AFRO,234,0,0,7,0,0
Zambia,2025-11-09,ZMB,AFRO,327,0,3,5,0,0
Argentina,2025-11-10,ARG,AMRO,1409,0,2,0,0,0
Aruba,2025-11-10,ABW,AMRO,3,0,0,0,0,0
Bahamas,2025-11-10,BHS,AMRO,4,0,0,0,0,0
Barbados,2025-11-10,BRB,AMRO,1,0,0,0,0,0
Bermuda,2025-11-10,BMU,AMRO,1,0,0,0,0,0
Bolivia (Plurinational State of),2025-11-10,BOL,AMRO,281,0,0,0,0,0
Brazil,2025-11-10,BRA,AMRO,14710,0,19,11,0,1
Canada,2025-11-10,CAN,AMRO,2288,0,0,8,0,0
Chile,2025-11-10,CHL,AMRO,1776,0,4,6,0,0
Colombia,2025-11-10,COL,AMRO,4698,0,0,19,0,0
Costa Rica,2025-11-10,CRI,AMRO,232,0,1,0,0,0
Cuba,2025-11-10,CUB,AMRO,8,0,1,0,0,0
Curaçao,2025-11-10,CUW,AMRO,3,0,0,0,0,0
Dominican Republic,2025-11-10,DOM,AMRO,83,0,1,0,0,0
Ecuador,2025-11-10,ECU,AMRO,629,0,3,0,0,0
El Salvador,2025-11-10,SLV,AMRO,106,0,0,0,0,0
Guadeloupe,2025-11-10,GLP,AMRO,1,0,0,0,0,0
Guatemala,2025-11-10,GTM,AMRO,411,0,2,0,0,0
Guyana,2025-11-10,GUY,AMRO,2,0,0,0,0,0
Honduras,2025-11-10,HND,AMRO,53,0,0,0,0,0
Jamaica,2025-11-10,JAM,AMRO,22,0,0,0,0,0
Japan,2025-11-10,JPN,WPRO,260,0,1,2,0,0
Martinique,2025-11-10,MTQ,AMRO,7,0,0,0,0,0
Mexico,2025-11-10,MEX,AMRO,4961,0,40,5,0,0
Panama,2025-11-10,PAN,AMRO,258,0,1,0,0,0
Paraguay,2025-11-10,PRY,AMRO,131,0,0,1,0,0
Peru,2025-11-10,PER,AMRO,3964,0,26,0,0,0
Saint Martin,2025-11-10,MAF,AMRO,1,0,0,0,0,0
Trinidad and Tobago,2025-11-10,TTO,AMRO,4,0,0,0,0,0
United States of America,2025-11-10,USA,AMRO,36801,0,63,69,0,0
Uruguay,2025-11-10,URY,AMRO,20,0,0,0,0,0
Venezuela (Bolivarian Republic of),2025-11-10,VEN,AMRO,12,0,0,0,0,0
Albania,2025-11-12,ALB,EURO,1,0,0,0,0,0
Andorra,2025-11-12,AND,EURO,4,0,0,0,0,0
Austria,2025-11-12,AUT,EURO,387,0,1,6,0,0
Azerbaijan,2025-11-12,AZE,EURO,1,0,0,0,0,0
Belgium,2025-11-12,BEL,EURO,917,0,2,1,0,0
Bosnia and Herzegovina,2025-11-12,BIH,EURO,9,0,0,0,0,0
Bulgaria,2025-11-12,BGR,EURO,11,0,0,0,0,0
China,2025-11-12,CHN,WPRO,3706,0,1,1,0,0
Croatia,2025-11-12,HRV,EURO,39,0,0,0,0,0
Cyprus,2025-11-12,CYP,EURO,6,0,0,0,0,0
Czechia,2025-11-12,CZE,EURO,109,0,1,0,0,0
Denmark,2025-11-12,DNK,EURO,247,0,0,18,0,0
Estonia,2025-11-12,EST,EURO,11,0,0,0,0,0
Finland,2025-11-12,FIN,EURO,43,0,0,0,0,0
France,2025-11-12,FRA,EURO,4560,0,0,8,0,0
Georgia,2025-11-12,GEO,EURO,2,0,0,0,0,0
Germany,2025-11-12,DEU,EURO,4591,0,0,48,0,0
Gibraltar,2025-11-12,GIB,EURO,6,0,0,0,0,0
Greece,2025-11-12,GRC,EURO,161,0,0,0,0,0
Greenland,2025-11-12,GRL,EURO,2,0,0,0,0,0
Hungary,2025-11-12,HUN,EURO,90,0,0,1,0,0
Iceland,2025-11-12,ISL,EURO,18,0,0,1,0,0
Ireland,2025-11-12,IRL,EURO,322,0,0,2,0,0
Israel,2025-11-12,ISR,EURO,384,0,0,7,0,0
Italy,2025-11-12,ITA,EURO,1294,0,0,61,0,0
Kosovo,2025-11-12,XKX,EURO,1,0,0,0,0,0
Latvia,2025-11-12,LVA,EURO,6,0,0,0,0,0
Lithuania,2025-11-12,LTU,EURO,6,0,0,0,0,0
Luxembourg,2025-11-12,LUX,EURO,66,0,0,0,0,0
Malta,2025-11-12,MLT,EURO,49,0,0,0,0,0
Monaco,2025-11-12,MCO,EURO,3,0,0,0,0,0
Montenegro,2025-11-12,MNE,EURO,2,0,0,0,0,0
Netherlands,2025-11-12,NLD,EURO,1573,0,0,7,0,0
North Macedonia,2025-11-12,MKD,EURO,2,0,0,0,0,0
Norway,2025-11-12,NOR,EURO,132,0,0,1,0,0
Poland,2025-11-12,POL,EURO,253,0,0,5,0,0
Portugal,2025-11-12,PRT,EURO,1295,0,2,18,0,0
Republic of Moldova,2025-11-12,MDA,EURO,2,0,0,0,0,0
Romania,2025-11-12,ROU,EURO,51,0,0,0,0,0
Russian Federation,2025-11-12,RUS,EURO,4,0,0,0,0,0
San Marino,2025-11-12,SMR,EURO,1,0,0,0,0,0
Serbia,2025-11-12,SRB,EURO,40,0,0,0,0,0
Slovakia,2025-11-12,SVK,EURO,19,0,0,0,0,0
Slovenia,2025-11-12,SVN,EURO,48,0,0,0,0,0
Spain,2025-11-12,ESP,EURO,9248,0,4,137,0,0
Sweden,2025-11-12,SWE,EURO,373,0,0,0,0,0
Switzerland,2025-11-12,CHE,EURO,660,0,0,9,0,0
The United Kingdom,2025-11-12,GBR,EURO,4426,0,0,50,0,0
Türkiye,2025-11-12,TUR,EURO,71,0,0,0,0,0
Ukraine,2025-11-12,UKR,EURO,5,0,0,0,0,0
Singapore,2025-11-14,SGP,WPRO,85,0,0,4,0,0
Burundi,2025-11-16,BDI,AFRO,4585,0,1,16,0,0
Cameroon,2025-11-16,CMR,AFRO,60,0,5,1,0,0
Central African Republic,2025-11-16,CAF,AFRO,202,0,10,3,0,1
Congo,2025-11-16,COG,AFRO,142,0,3,3,0,0
Democratic Republic of the Congo,2025-11-16,COD,AFRO,32324,0,80,72,0,0
Ghana,2025-11-16,GHA,AFRO,973,0,7,26,0,0
Guinea,2025-11-16,GIN,AFRO,1676,0,6,72,0,0
Kenya,2025-11-16,KEN,AFRO,849,0,13,31,0,1
Liberia,2025-11-16,LBR,AFRO,1415,0,6,48,0,0
Malawi,2025-11-16,MWI,AFRO,143,0,1,2,0,0
Mali,2025-11-16,MLI,AFRO,0,0,0,0,0,0
Mozambique,2025-11-16,MOZ,AFRO,91,0,1,0,0,0
Namibia,2025-11-16,NAM,AFRO,2,0,0,0,0,0
Nigeria,2025-11-16,NGA,AFRO,1455,0,15,1,0,0
Rwanda,2025-11-16,RWA,AFRO,128,0,0,0,0,0
Senegal,2025-11-16,SEN,AFRO,4,0,0,0,0,0
Sierra Leone,2025-11-16,SLE,AFRO,5442,0,60,0,0,0
South Africa,2025-11-16,ZAF,AFRO,43,0,3,0,0,0
South Sudan,2025-11-16,SSD,AFRO,32,0,0,6,0,0
Togo,2025-11-16,TGO,AFRO,88,0,0,0,0,0
Uganda,2025-11-16,UGA,AFRO,8397,0,51,23,0,0
United Republic of Tanzania,2025-11-16,TZA,AFRO,239,0,0,5,0,0
Zambia,2025-11-16,ZMB,AFRO,349,0,3,22,0,0
Argentina,2025-11-17,ARG,AMRO,1409,0,2,0,0,0
Aruba,2025-11-17,ABW,AMRO,3,0,0,0,0,0
Bahamas,2025-11-17,BHS,AMRO,4,0,0,0,0,0
Barbados,2025-11-17,BRB,AMRO,1,0,0,0,0,0
Bermuda,2025-11-17,BMU,AMRO,1,0,0,0,0,0
Bolivia (Plurinational State of),2025-11-17,BOL,AMRO,285,0,0,4,0,0
Brazil,2025-11-17,BRA,AMRO,14717,0,19,7,0,0
Canada,2025-11-17,CAN,AMRO,2294,0,0,6,0,0
Chile,2025-11-17,CHL,AMRO,1783,0,4,7,0,0
